JobID,Date,Company_Name,Job_Title,Location,State ,Description,Title_Level,Type,Function,Industry
2010799971,9/27/2020,Amazon,Business Intelligence Engineer,Seattle,WA,"Description  At Amazon, we're working to be the most Customer-centric company on earth. One customer experience that we’re constantly looking to take to a new level is how we deliver the right experience for our business customers. Our vision is to revolutionize support so our business customers can focus on their businesses. To meet this goal, we are continually innovating, improving, and eliminating upstream defects by implementing repeatable mechanisms and innovative products.  Amazon Business Customer Service (ABCS) is seeking a results driven and structured Senior Business Intelligence Engineer who will be part of a team that is re-defining the Customer Support model for business customers. As a Senior Business Intelligence Engineer, you will work closely with other Business Intelligence Engineers, Data Engineers, Data Scientists, Business Analytics and Product and Program Managers across Amazon Customer Service to build and maintain a scalable reporting infrastructure for the AB CS team. In addition to owning the infrastructure, you will be gathering customer insights, mining data, making recommendations, and acting as a key strategic partner to help senior leaders make key business decisions. You will have the opportunity to work with one of the largest and most complex data warehouses in the world to gather insights using data from across Amazon.  This role requires a customer obsessed individual with statistical and analytical abilities, knowledge of business intelligence solutions, and business acumen. You are a self-starter comfortable with ambiguity, attention to detail, and an ability to work in a fast-paced and entrepreneurial environment. You have a bias towards data-driven decision making, and are excited by the prospect of collaborating with cross functional teams to define and implement solutions that will yield benefits to Amazon Business customers around the world.         Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1253855 Show more",Analyst/Engineer Level,Full-time,Strategy/PlanningAnalystInformation Technology,Information Technology & Services
1967276065,9/15/2020,Amazon,Business Intelligence Manager,Seattle,WA,"Description  Amazon Advertising is dedicated to driving measurable outcomes for brand advertisers, agencies, authors, and entrepreneurs. Our ad solutions—including sponsored, display, video, and custom ads—leverage Amazon’s innovations and insights to find, attract, and engage intended audiences throughout their daily journeys. With a range of flexible pricing and buying models, including self-service, managed service, and programmatic ad buying, these solutions help businesses build brand awareness, increase product sales, and more. Amazon Advertising is looking for a Business Intelligence Manager who can work in a fast paced, data-driven environment. The selected candidate will have a passion for building mechanisms that directly supports the growth of the Amazon Advertising business through strong business acumen.  Successful attributes include, effective communicator and leader of various levels and audiences, the capacity to remain flexible and adept at learning new tools, and the facility to implement new systems within a team atmosphere. Our environment is deadline driven and fast paced and therefore requires detail-oriented individuals comfortable interacting or working with multiple teams (business and technical). As you further your career as a Business Intelligence Manager in Amazon Advertising, you will focus on improving corporate reporting frameworks and data visualization. You will build capacity solutions for the growing managed businesses. You will solve real world problems and build metrics and business cases to improve decision making.         Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon Advertising LLC Job ID: A1033468 Show more",Manager Level,Full-time,Strategy/PlanningAnalystInformation Technology,Information Technology & Services
1989656384,9/24/2020,Amazon,Financial Analyst,Seattle,WA,"Description  If you want to be a part of the largest, most visible and most-disruptive business at Amazon and enjoy driving thoughtful impact in a fast-paced environment, look no further than the Worldwide Consumer Insights, Planning and Analysis (IPA) team. The IPA organization is responsible for planning and analyzing the business, delivering insights that describe the business story to our senior leadership, which ultimately influences how we shape our strategy.  Amazon is seeking a Senior Financial Analyst-- a compelling opportunity to work closely with Senior Leaders (role works directly with Directors and VPs) in Amazon's largest business. Our organization is building new systems, processes and analytics that will support strategic decision making as the company continues to grow rapidly.  The successful candidate will be a key player in driving how we produce and relate our financial story as part of month-end and strategic planning processes. The role owns operating profit and gross profit bridging for WW Consumer, liaising with NA, International, Operations and Stores in providing our leadership with succinct understanding of the P&L dynamics. The role also owns production and continuous improvement of the bridge reports, which are utilized to provide critical analytics about business impacts and allow senior leadership to make informed business operation decisions.    Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.             - Amazon.com Services LLC Job ID: A1227858 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
2150177045,9/2/2020,IBM,Other Developer level,Armonk,NY,"Software Developers at IBM are the backbone of our strategic initiatives to design, code, test, and provide industry-leading solutions that make the world run today - planes and trains take off on time, bank transactions complete in the blink of an eye and the world remains safe because of the work our software developers do. Whether you are working on projects internally or for a client, software development is critical to the success of IBM and our clients worldwide. At IBM, you will use the latest software development tools, techniques and approaches and work with leading minds in the industry to build solutions you can be proud of.  Thank you for your interest. This role is located ONSITE (after covid) Armonk, NY. There is no relocation offered and no remote option.  As part of the web portal squad you will help transform IBM’s worldwide technical support business which is key to IBM’s growth. As a Senior front-end web developer, you will be a key contributor on a dynamic squad that helps build a world class web application. Being a member of this collocated squad, you will be expected to work autonomously but also collaborate with other members of the squad developing and helping solution complex business and technical requirements.    The Team The squad in Armonk, New York consists of a business analyst, quality assurance engineers, a technical writer and developers.  IBM will not be providing visa sponsorship for these positions now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship. CIODEM20   The Office of the Chief Information Officer (CIO) owns IBM’s IT strategy and provides the tools, workstations, devices, and infrastructure that IBMers use to do their jobs every day. Put simply, our mission is to create a productive environment for IBM's 365,000 worldwide employees. Join us as we lead with with design to drive simplicity and ease of use, engineering the systems that run the business, and innovating to transform the business.  What matters to you when you’re looking for your next career challenge?  Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.  Impact. Inclusion. Infinite Experiences. Do your best work ever.  IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.  IBM will not be providing visa sponsorship for this position now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship.  IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.  Show more",Developer/Architect Level,Full-time,Other,Information Technology & Services
1967279273,9/15/2020,Amazon,Analytics Manager,Seattle,WA,"Description  Amazon opened its virtual doors in 1995 and strives to be the world’s most customer-centric company, where customers can find and discover anything they might want to buy online. Amazon operates a world-class network of real estate assets supporting all aspects of its core business. The rapid growth of Amazon’s businesses requires continuous expansion of the network and all mechanisms for supporting it. Our growth in the years ahead will continue to be historic. The successful candidate will be a key part of a newly formed Lease Technology Support Team that will manage all elements of lease technology tools, applications, and systems. This individual will be responsible for creating and disseminating metrics related to use of the technology to all stakeholders; identifying areas for improvement and facilitating these improvements. The Business Analyst will also fill the role of technology “power user” such that training can be provided to new users unfamiliar with the tools. The right candidate will demonstrate a high level of competence performing a wide range of critical business support in order to ensure successful delivery, use, and enhancements of lease technology used by the company. The role will be based in Seattle, WA, at the corporate office campus. International and domestic travel will be required.       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1229284 Show more",Manager Level,Full-time,Project ManagementManagementProduct Management,Information Technology & Services
1833518746,9/25/2020,Amazon,Financial Analyst,Seattle,WA,"Description  Amazon seeks an experienced Senior Financial Analyst to help build a new business within the Alexa organization. This is an exciting opportunity to join an early-stage, innovative business and directly impact the experience of our customers.  As a Senior Finance Analyst you will help define the business strategy for this new area of growth. Job responsibilities include working closely with a senior business leader to create financial models and provide decision support. In addition to ad hoc responsibilities, the role will include forecasting and variance analysis, plus other basic finance functions (e.g. opex controllership). The successful candidate will have proven experience in past roles influencing business leaders in rapidly evolving environments.  This role requires a self-starter with strong business modeling skills, a keen attention to detail, an ability to work through ambiguity at pace, and solid skills in data mining and business intelligence. This role also has regular interaction with various businesses across Amazon and requires strong interpersonal and communication skills.       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1051608 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
1989655594,9/24/2020,Amazon,Business Operations Manager,Seattle,WA,"Description  Centralized Timekeeping is seeking an experienced Business Operations manager to support the growth of our time organization globally. This position will be responsible for implementing KPIs and measuring performance of the organization, supplying leadership with relevant and timely data and facts on health of the functions. This individual will identify, develop and deploy scalable mechanisms to manage the rhythm of the activities such as business reviews, goal setting and tracking mechanisms, headcount and location strategies, as well as other cadenced reporting and metrics.  This individual will need to collaborate effectively with internal end-users across the globe and data teams to solve problems, implement new reporting solutions, and deliver successfully against high standards. This is a hands-on position - the ideal candidate must be willing to “roll up the sleeves”.  This position will work with the several stakeholders including finance, space planning, service delivery leadership, economists, and data insight teams to facilitate knowledge sharing, best practice dissemination and alignment. The individual must have the ability to communicate effectively across various business units, as well as across geographies.    As Operations Manager, your role is critical and highly visible across the organization.  The successful candidate is analytical and possesses a passion for developing insights from data. The candidate should be able to communicate those insights effectively to business stakeholders. This requires excellent business acumen and communication skills as well as the ability to work with business leaders to develop and define key business questions. The candidate will also be able to collect information and design the analysis model that answers these questions. The candidate will demonstrate critical analytical thinking and the willingness to dive deep. Lastly, the candidate should be have a technical proficiency in Excel and preferably Tableau/Quicksight.       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1203810 Show more",Manager Level,Full-time,Project ManagementManagementProduct Management,Information Technology & Services
2155719702,9/7/2020,IBM,Other Engineer level,Raleigh,NC,"At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.  Thank you for your interest. This role is located ONSITE (after covid) RTP, NC. There is no relocation offered and no remote option.  Do you have a passion for testing? If you have a can-do attitude and are willing to learn or teach yourself what you don’t already know, you may be a good fit on our team as an automation tester! The Test Automation Engineer sits within the Agile engineering team and plays a key role in driving the quality of the Danube RTP Team applications, as well as increasing the velocity of deployments through test automation.  The Danube RTP Test Automation Engineer works closely with the Business Analyst, Quality Assurance Analyst, and Developers to understand user experience, work flow, expected outcomes and the definition of done, to develop a testing automation approach that addresses all aspects of the software solution. The Test Automation Engineer will be responsible for the design and development of automated testing solution, including the creation, deployment, and maintenance of automation scripts. The position is also responsible for creating metrics and increasing test coverage using the automated systems. As part of an Agile team, the Test Automation Engineer plays an integral role to ensure the both the quality of the product as well as ability for the team to deliver at speed.    IBM will not be providing visa sponsorship for these positions now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship. CIODEM20  Minimum   The Office of the Chief Information Officer (CIO) owns IBM’s IT strategy and provides the tools, workstations, devices, and infrastructure that IBMers use to do their jobs every day. Put simply, our mission is to create a productive environment for IBM's 365,000 worldwide employees. Join us as we lead with with design to drive simplicity and ease of use, engineering the systems that run the business, and innovating to transform the business.  What matters to you when you’re looking for your next career challenge?  Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.  Impact. Inclusion. Infinite Experiences. Do your best work ever.  IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.  IBM will not be providing visa sponsorship for this position now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship.  IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.  Show more",Analyst/Engineer Level,Full-time,Quality Assurance,Information Technology & Services
1826537356,9/16/2020,Amazon,Financial Analyst,Seattle,WA,"Description  The IMDb TV team is shaping the future of digital video entertainment. Our mission is to build earth’s most customer centric ad supported premium free video service and make it trivially easy for hundreds of millions of customers to enjoy. To support this fast growing business, we are seeking a Senior Financial Analyst to support Originals content management and deal evaluation.  The successful candidate will be an experienced finance professional excelling at understanding business inputs and making decisions in ambiguous situations. They will have a track record of innovation, relentlessly high standards, and the ability to work across multiple stakeholders. They will thrive in diving deep to analyze complex business problems, creating measurement and analytical frameworks to better predict content evaluation, and clearly communicating actionable recommendations.  This individual will partner directly with the IMDb TV content acquisition, Originals production, and marketing teams assessing content deal economics. The ideal candidate should be comfortable using analytical tools to extract and forecast performance metrics, have the ability to manage tight deadlines, and achieve results in a fast-paced environment.  Key Responsibilities       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1121735 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
1974080472,9/17/2020,Amazon,Financial Analyst,Seattle,WA,"Description  At Amazon we're striving to be earth’s most customer-centric company. To get there, we need exceptionally bright, talented, and driven people. If you'd like join the world’s largest online retailer, this is your chance to have fun & make history! The Operations Finance team is seeking a Sr. Financial Analyst to support the audit and simplification of 3rd party transportation contracts.  The Finance Controllership team is responsible for finance support related to all payment and accounting activities in the transportation space. We partner closely with transportation business units and tech teams as they work to continually refine and scale the business to keep pace with Amazon's rapid growth.  This specific role is focused on building out an audit and reconciliation function for 3rd party transportation contracts. The role requires an analyst who can work in a dynamic environment and who has the ability to develop insights from large data sets. As such, the analyst must combine strong business analysis skills with the ability to derive actionable recommendations and drive implementation across Amazon.  The Senior Financial Analyst will be detail oriented, possess strong SQL skills, and have expertise in both qualitative and quantitative analysis. The right candidate will blend advanced problem solving, strong critical thinking and project management skills while understanding and further developing our financial applications.        - Amazon US Services LLC Job ID: A1063333 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
2150170520,8/29/2020,IBM,Other Developer level,Raleigh,NC,"Software Developers at IBM are the backbone of our strategic initiatives to design, code, test, and provide industry-leading solutions that make the world run today - planes and trains take off on time, bank transactions complete in the blink of an eye and the world remains safe because of the work our software developers do. Whether you are working on projects internally or for a client, software development is critical to the success of IBM and our clients worldwide. At IBM, you will use the latest software development tools, techniques and approaches and work with leading minds in the industry to build solutions you can be proud of.  Thank you for your interest. This role is located ONSITE (after covid) RTP, NC. There is no relocation offered and no remote option.  We are looking for a front-end developer to join our core team for configuration and pricing. Over six billion dollars a year flows though the systems we develop. Our team is incredibly diverse, talented group of individuals bonded over the same goal of making the best solutions possible. We will help you achieve your goals by continuous professional development and regular career progression sessions.  As a core member of our team, you will be expected to work closely with the back-end developers and deliver on project phases. The Front-end developer works in an agile, collaborative environment across software architecture, understanding both front-end and back-end processes, while specializing in the front-end.  You will work closely with visual designers to take wireframes from conception to implementation, and Back-end developers to ensure the UI code is tested and production-ready. You write code for user interfaces, including interactions, responsive layouts, and styling. Use and contribute Design Standards to produce optimum user experiences. You ensure user interfaces are accessible and enhance the performance of the application.  Your experience in JavaScript, uses latest syntax (min. ES6), and have experience and understanding of React.js and Node.js. You are skilled in UI development technologies such as HTML, CSS, Redux and API usage. The developers of the project are responsible for developing the application that is compliant with ITSS, Accessibility standard (CI 162) and design standards.  As a Front-End Developer on the Danube team, your responsibilities include:   IBM will not be providing visa sponsorship for these positions now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship.  CIODEM20    The Office of the Chief Information Officer (CIO) owns IBM’s IT strategy and provides the tools, workstations, devices, and infrastructure that IBMers use to do their jobs every day. Put simply, our mission is to create a productive environment for IBM's 365,000 worldwide employees. Join us as we lead with with design to drive simplicity and ease of use, engineering the systems that run the business, and innovating to transform the business.  What matters to you when you’re looking for your next career challenge?  Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.  Impact. Inclusion. Infinite Experiences. Do your best work ever.  IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.  IBM will not be providing visa sponsorship for this position now or in the future. Therefore, in order to be considered for this position, you must have the ability to work without a need for current or future visa sponsorship.  IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.  Show more",Developer/Architect Level,Full-time,EngineeringInformation Technology,Information Technology & Services
1989653071,9/24/2020,Amazon,Business Intelligence Engineer,Nashville,TN,"Description  The goal of Amazon’s Delivery Service Partner (DSP) team is to exceed the expectations of our customers by ensuring that their orders, no matter how large or small, are delivered as quickly, accurately, and cost effectively as possible. To meet this goal, Amazon is continually striving to innovate and provide best in class delivery experience through the introduction of pioneering new products and services in the last mile delivery space. Come join the team and help us make history!  We are seeking a Senior Business Intelligence Engineer to join the team. This person will play a key role in providing the end-to-end BI solutions to support Business Reviews and Performance Management. If you are passionate about data, go deep to find insights, relentless in ensuring data quality and reliability, and feel comfortable communicating with different levels of leadership, you are the candidate we are looking for!          - Amazon.com Services LLC Job ID: A1163957 Show more",Analyst/Engineer Level,Full-time,Strategy/PlanningAnalystInformation Technology,Information Technology & Services
2006328817,9/17/2020,Amazon,Financial Analyst,Seattle,WA,"Description  If you want to be a part of the largest, most visible and most-disruptive business at Amazon and enjoy driving thoughtful impact in a fast-paced environment, look no further than the Worldwide Consumer Insights, Planning and Analysis (IPA) team. The IPA organization is responsible for planning and analyzing the business, delivering insights that describe the business story to our senior leadership, which ultimately influences how we shape our strategy.  Amazon is seeking a Senior Financial Analyst-- a compelling opportunity to work closely with Senior Leaders (role works directly with Directors and VPs) in Amazon's largest business. Our organization is building new systems, processes and analytics that will support strategic decision making as the company continues to grow rapidly.  The successful candidate will be a key player in driving how we produce and relate our financial story as part of strategic planning processes. The role owns the planning calendar and develops the work back schedule that guides Consumer’s planning rhythms (OP1, OP2, 3YF, Quarterly Guidance). The role also owns production and continuous improvement of the bridge reports, which are utilized to provide critical analytics about business impacts and allow senior leadership to make informed business operation decisions.    Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.        - Amazon.com Services LLC Job ID: A1275781 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
1930352592,9/17/2020,Amazon,Financial Analyst,Seattle,WA,"Description  Want to be on the forefront of the retail business? Come work on the team that is focused on driving retail profitability.  We are seeking a Senior Financial Analyst (SFA) with sharp analytical skills to provide finance support for the Contribution Profit (CP). CP provides profitability metrics for each item shipped by allocating revenue and cost. CP is used in both managerial reporting and automated systems  You will be partnering with operations, finance, and technical teams to audit, develop, and implement CP allocation methodologies that assign revenue and cost to items and shipments. As a finance partner, you will own building mechanisms to drive controllership, accuracy and insights in these products which directly ties to measurable, large scale improvements for the business, finance, sellers and our customers.  This role operates in a fast-paced, global, results-oriented environment, and the successful candidate must have the ability to influence the decisions of senior business leaders through effective verbal and written communication, which would include logical reasoning, data analytics and the presentation of alternatives. The successful candidate must be able to think and act both strategically and tactically in an ambiguous environment with many stakeholders and opinions. This individual should possess solid business judgment, strong analytical skills, attention to detail and a strong desire to dive deep into business problems and help solve them.         5+ years’ of experience in finance or a related analytical field, or an equivalent combination of education and experience    Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1199872 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
1974079616,9/17/2020,Amazon,Financial Analyst,Nashville,TN,"Description  Finance is all about the numbers…unless you work at Amazon; it’s knowing the numbers and so much more. Enthusiasm and energy help us deliver new ideas, and solutions. Do you view problems as treasures, and are you willing to dive deep to develop those solutions and deliver results? Will you seek to challenge the status quo, and accept that your ideas and mechanisms may be tested daily? At Amazon, we move with purpose and speed, and this requires we work with a dynamic network of support partners. We help others understand finance and are *the* trusted business advisors by employing every facet of data and communication to ensure our partners and our leaders have the most up to date and reliable information to help them make the best possible decision. Come teach us a few things, and we’ll teach you a few things as we navigate the most customer-centric company on Earth. Amazon seeks a Sr. Financial Analyst to join the Finance and Accounting Central Team supporting the NACF Network. The Finance and Accounting Central Team is leading the transition of month end close activity and reporting from sites to a centralized team. This team will be responsible for month end close consolidation, purchase order management, creation and standardization of financial documents and regional communication of financial results. We drive efficiency throughout our processes resulting in both cost and time savings for our operations and finance teams. We are seeking individuals with strong finance and accounting skills coupled with sound business judgment and effective communication to all levels of the organization. Strong quantitative, analytical, and problem-solving skills are essential to this role.    This role provides an excellent opportunity to Think Big and understand the overall NACF network. It is also a highly visible position as it involves working closely with senior leadership. This role can be executed remotely or at any Amazon office in the US.       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1144478 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
1983852565,9/21/2020,Amazon,Financial Analyst,Seattle,WA,"Description  At Amazon, we're working to be the most customer-centric company on earth. Operations is at the heart of what we do, delivering hundreds of thousands of packages each day and fulfilling customer orders from all over the world. Amazon is seeking a Senior Financial Analyst to own critical functions within this rapidly growing organization.  A Senior Financial Analyst for Amazon Transportation will work on disruptive new transportation initiatives, with a focus on business partnering, strategic decision support, financial controllership and cost reduction and provide timely analysis and insightful guidance to this high-growth organization. The Senior Financial Analyst will also own long term strategic planning, annual planning, variance analysis for monthly/quarterly business reviews, and ad-hoc projects and analysis as needed.  Want to learn more about what it's like to work for Amazon Transportation Services? Check out this video! https://www.youtube.com/watch?v=en5YqrtBGvY&feature=youtu.be       Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1164605 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
2149938709,9/25/2020,Amazon,Financial Analyst,Bellevue,WA,"Who We Are  DESCRIPTION  Amazon Flex is at the forefront of delivery operations, owning a significant piece of Amazon's ""Last Mile"" delivery strategy at current & into the future. The Flex model utilizes independent contractors to help fulfill ""Ultrafast"" customer deliveries including Amazon Grocery, Whole Foods, same day Amazon.com orders and beyond. Our Finance team works closely with Tech, Product & Program Managers to track performance reporting and support analysis for optimization of labor planning, routing & expansion opportunities which help improve customer quality and reduce costs.    With a rapidly expanding team & scope, we are looking for a Senior Financial Analyst who is a creative problem solvers to support our growth while gaining excellent Operations Finance experience. This role will work closely with cross-functional business leaders across the Last Mile org & internal Amazon businesses allowing for future opportunities to rotate and/or expand scope. Be part of the journey in this exciting space and help make history!    As a Senior Financial Analyst, you will own key financial or operating reports along with modeling long range forecasting plans. Additionally you will provide financial analysis for strategic projects or innitiatives, partnering with technical product managers, software developers and finance counterparts on a day to day basis. You'll work closely with finance & business leaders across the last mile org, along with product groups such as Amazon Fresh, Whole Foods, and Prime to influence decision-making on these innitiatives.    A successful candidate has demonstrated the following abilities: they influence business owners, support thoughtful decision-making, and adapt to a rapidly-evolving environment. They collaborate with executives and various business units across Amazon. You bring excellent verbal and written communication skills. A typical day in this role provides an opportunity to innovate by building creative solutions with large-scale data mining tools, identifying the high-priority work and projects that maximize results for key stakeholders, and solving complex problems that effect company-wide strategic decisions.         Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.   - Amazon.com Services LLC Job ID: A1285726 Show more",Analyst/Engineer Level,Full-time,FinanceInformation TechnologyAccounting/Auditing,Information Technology & Services
